MonthDate,Crop,WholesalePrice_RsKg,PrevMonthWholesalePrice_RsKg,NextMonthWholesalePrice_RsKg
2012-10-01,Snake Gourd,59.888,40.2775,79.0625
2012-11-01,Snake Gourd,79.0625,59.888,39.751999999999995
2012-12-01,Snake Gourd,39.751999999999995,79.0625,86.5625
2013-01-01,Snake Gourd,86.5625,39.751999999999995,53.4375
2013-02-01,Snake Gourd,53.4375,86.5625,41.25
2013-03-01,Snake Gourd,41.25,53.4375,25.75
2013-04-01,Snake Gourd,25.75,41.25,49.9025
2013-05-01,Snake Gourd,49.9025,25.75,50.66
2013-06-01,Snake Gourd,50.66,49.9025,40.2
2013-07-01,Snake Gourd,40.2,50.66,45.75
2013-08-01,Snake Gourd,45.75,40.2,37.2
2013-09-01,Snake Gourd,37.2,45.75,33.84
2013-10-01,Snake Gourd,33.84,37.2,33.75
2013-11-01,Snake Gourd,33.75,33.84,30.8
2013-12-01,Snake Gourd,30.8,33.75,36.957499999999996
2014-01-01,Snake Gourd,36.957499999999996,30.8,40.26
2014-02-01,Snake Gourd,40.26,36.957499999999996,32.568
2014-03-01,Snake Gourd,32.568,40.26,52.957499999999996
2014-04-01,Snake Gourd,52.957499999999996,32.568,86.045
2014-05-01,Snake Gourd,86.045,52.957499999999996,83.712
2014-06-01,Snake Gourd,83.712,86.045,47.167500000000004
2014-07-01,Snake Gourd,47.167500000000004,83.712,32.75
2014-08-01,Snake Gourd,32.75,47.167500000000004,34.465999999999994
2014-09-01,Snake Gourd,34.465999999999994,32.75,75.25
2014-10-01,Snake Gourd,75.25,34.465999999999994,78.5
2014-11-01,Snake Gourd,78.5,75.25,86.8
2014-12-01,Snake Gourd,86.8,78.5,88.5875
2015-01-01,Snake Gourd,88.5875,86.8,67.095
2015-02-01,Snake Gourd,67.095,88.5875,36.058
2015-03-01,Snake Gourd,36.058,67.095,35.8575
2015-04-01,Snake Gourd,35.8575,36.058,66.36500000000001
2015-05-01,Snake Gourd,66.36500000000001,35.8575,53.757999999999996
2015-06-01,Snake Gourd,53.757999999999996,66.36500000000001,48.36
2015-07-01,Snake Gourd,48.36,53.757999999999996,43.989999999999995
2015-08-01,Snake Gourd,43.989999999999995,48.36,62.365
2015-09-01,Snake Gourd,62.365,43.989999999999995,65.705
2015-10-01,Snake Gourd,65.705,62.365,82.332
2015-11-01,Snake Gourd,82.332,65.705,91.45
2015-12-01,Snake Gourd,91.45,82.332,72.78999999999999
2016-01-01,Snake Gourd,72.78999999999999,91.45,57.414
2016-02-01,Snake Gourd,57.414,72.78999999999999,60.6275
2016-03-01,Snake Gourd,60.6275,57.414,64.9925
2016-04-01,Snake Gourd,64.9925,60.6275,106.002
2016-05-01,Snake Gourd,106.002,64.9925,116.47
2016-06-01,Snake Gourd,116.47,106.002,76.36
2016-07-01,Snake Gourd,76.36,116.47,35.096
2016-08-01,Snake Gourd,35.096,76.36,47.025
2016-09-01,Snake Gourd,47.025,35.096,80.51599999999999
2016-10-01,Snake Gourd,80.51599999999999,47.025,83.065
2016-11-01,Snake Gourd,83.065,80.51599999999999,70.1225
2016-12-01,Snake Gourd,70.1225,83.065,43.416
2017-01-01,Snake Gourd,43.416,70.1225,70.83500000000001
2017-02-01,Snake Gourd,70.83500000000001,43.416,94.5833333333333
2017-03-01,Snake Gourd,94.5833333333333,70.83500000000001,78.95833333333333
2017-04-01,Snake Gourd,78.95833333333333,94.5833333333333,117.11946386946347
2017-05-01,Snake Gourd,117.11946386946347,78.95833333333333,128.34935898269225
2017-06-01,Snake Gourd,128.34935898269225,117.11946386946347,106.4615384682049
2017-07-01,Snake Gourd,106.4615384682049,128.34935898269225,87.08333333416665
2017-08-01,Snake Gourd,87.08333333416665,106.4615384682049,81.0416666658333
2017-09-01,Snake Gourd,81.0416666658333,87.08333333416665,96.95804196466666
2017-10-01,Snake Gourd,96.95804196466666,81.0416666658333,114.9679487
2017-11-01,Snake Gourd,114.9679487,96.95804196466666,131.25
2017-12-01,Snake Gourd,131.25,114.9679487,98.166
2018-01-01,Snake Gourd,98.166,131.25,74.3749999975
2018-02-01,Snake Gourd,74.3749999975,98.166,53.86217949
2018-03-01,Snake Gourd,53.86217949,74.3749999975,89.66666666799999
2018-04-01,Snake Gourd,89.66666666799999,53.86217949,121.428571425
2018-05-01,Snake Gourd,121.428571425,89.66666666799999,84.6590909
2018-06-01,Snake Gourd,84.6590909,121.428571425,57.083333335
2018-07-01,Snake Gourd,57.083333335,84.6590909,
2018-08-01,Snake Gourd,,57.083333335,
2018-09-01,Snake Gourd,,,
2018-10-01,Snake Gourd,,,
2018-11-01,Snake Gourd,,,75.0
2018-12-01,Snake Gourd,75.0,,70.5681818175
2019-01-01,Snake Gourd,70.5681818175,75.0,78.8181818175
2019-02-01,Snake Gourd,78.8181818175,70.5681818175,101.25
2019-03-01,Snake Gourd,101.25,78.8181818175,124.94545453999999
2019-04-01,Snake Gourd,124.94545453999999,101.25,107.0
2019-05-01,Snake Gourd,107.0,124.94545453999999,116.5
2019-06-01,Snake Gourd,116.5,107.0,143.0
2019-07-01,Snake Gourd,143.0,116.5,
2019-08-01,Snake Gourd,,143.0,
2019-09-01,Snake Gourd,,,
2019-10-01,Snake Gourd,,,
2019-11-01,Snake Gourd,,,131.0
2019-12-01,Snake Gourd,131.0,,127.25
2020-01-01,Snake Gourd,127.25,131.0,92.5
2020-02-01,Snake Gourd,92.5,127.25,71.66666667
2020-03-01,Snake Gourd,71.66666667,92.5,
2020-04-01,Snake Gourd,,71.66666667,105.5
2020-05-01,Snake Gourd,105.5,,81.60000000800001
2020-06-01,Snake Gourd,81.60000000800001,105.5,60.25
2020-07-01,Snake Gourd,60.25,81.60000000800001,91.77777778
2020-08-01,Snake Gourd,91.77777778,60.25,133.75
2020-09-01,Snake Gourd,133.75,91.77777778,
2020-10-01,Snake Gourd,,133.75,
2020-11-01,Snake Gourd,,,
2020-12-01,Snake Gourd,,,146.25
2021-01-01,Snake Gourd,146.25,,120.25
2021-02-01,Snake Gourd,120.25,146.25,77.01818182
2021-03-01,Snake Gourd,77.01818182,120.25,85.25
2021-04-01,Snake Gourd,85.25,77.01818182,97.0
2021-05-01,Snake Gourd,97.0,85.25,151.0
2021-06-01,Snake Gourd,151.0,97.0,142.208333325
2021-07-01,Snake Gourd,142.208333325,151.0,131.541666675
2021-08-01,Snake Gourd,131.541666675,142.208333325,88.875
2021-09-01,Snake Gourd,88.875,131.541666675,134.25
2021-10-01,Snake Gourd,134.25,88.875,199.6
2021-11-01,Snake Gourd,199.6,134.25,248.375
2021-12-01,Snake Gourd,248.375,199.6,215.4
2022-01-01,Snake Gourd,215.4,248.375,153.36111110000002
2022-02-01,Snake Gourd,153.36111110000002,215.4,129.25
2022-03-01,Snake Gourd,129.25,153.36111110000002,154.0
2022-04-01,Snake Gourd,154.0,129.25,261.8
2022-05-01,Snake Gourd,261.8,154.0,267.75
2022-06-01,Snake Gourd,267.75,261.8,218.75
2022-07-01,Snake Gourd,218.75,267.75,266.44444444
2022-08-01,Snake Gourd,266.44444444,218.75,243.0
2022-09-01,Snake Gourd,243.0,266.44444444,252.8
2022-10-01,Snake Gourd,252.8,243.0,286.5909091
2022-11-01,Snake Gourd,286.5909091,252.8,227.25
2022-12-01,Snake Gourd,227.25,286.5909091,194.2
2023-01-01,Snake Gourd,194.2,227.25,141.75
2023-02-01,Snake Gourd,141.75,194.2,135.25
2023-03-01,Snake Gourd,135.25,141.75,146.613636375
2023-04-01,Snake Gourd,146.613636375,135.25,257.96363636
2023-05-01,Snake Gourd,257.96363636,146.613636375,255.5
2023-06-01,Snake Gourd,255.5,257.96363636,180.88888888000002
2023-07-01,Snake Gourd,180.88888888000002,255.5,132.75
2023-08-01,Snake Gourd,132.75,180.88888888000002,148.5
2023-09-01,Snake Gourd,148.5,132.75,215.6
2023-10-01,Snake Gourd,215.6,148.5,290.0
2023-11-01,Snake Gourd,290.0,215.6,195.5
2023-12-01,Snake Gourd,195.5,290.0,273.8
2024-01-01,Snake Gourd,273.8,195.5,235.25
2024-02-01,Snake Gourd,235.25,273.8,158.75
2024-03-01,Snake Gourd,158.75,235.25,133.0
2024-04-01,Snake Gourd,133.0,158.75,238.0
2024-05-01,Snake Gourd,238.0,133.0,280.0
2024-06-01,Snake Gourd,280.0,238.0,188.34545454
2024-07-01,Snake Gourd,188.34545454,280.0,179.75
2024-08-01,Snake Gourd,179.75,188.34545454,182.4
2024-09-01,Snake Gourd,182.4,179.75,211.5
2024-10-01,Snake Gourd,211.5,182.4,216.875
2024-11-01,Snake Gourd,216.875,211.5,256.6
2024-12-01,Snake Gourd,256.6,216.875,173.25
2025-01-01,Snake Gourd,173.25,256.6,158.0
2025-02-01,Snake Gourd,158.0,173.25,215.0
2025-03-01,Snake Gourd,215.0,158.0,
2012-01-01,Tomatoes,89.2,,17.5925
2012-02-01,Tomatoes,17.5925,89.2,15.99
2012-03-01,Tomatoes,15.99,17.5925,44.6
2012-04-01,Tomatoes,44.6,15.99,109.4425
2012-05-01,Tomatoes,109.4425,44.6,99.1675
2012-06-01,Tomatoes,99.1675,109.4425,113.4
2012-07-01,Tomatoes,113.4,99.1675,47.6925
2012-08-01,Tomatoes,47.6925,113.4,26.285
2012-09-01,Tomatoes,26.285,47.6925,27.598000000000003
2012-10-01,Tomatoes,27.598000000000003,26.285,56.9725
2012-11-01,Tomatoes,56.9725,27.598000000000003,84.138
2012-12-01,Tomatoes,84.138,56.9725,67.97
2013-01-01,Tomatoes,67.97,84.138,103.5
2013-02-01,Tomatoes,103.5,67.97,56.125
2013-03-01,Tomatoes,56.125,103.5,38.345
2013-04-01,Tomatoes,38.345,56.125,45.0275
2013-05-01,Tomatoes,45.0275,38.345,82.005
2013-06-01,Tomatoes,82.005,45.0275,56.0
2013-07-01,Tomatoes,56.0,82.005,37.375
2013-08-01,Tomatoes,37.375,56.0,56.886
2013-09-01,Tomatoes,56.886,37.375,52.8575
2013-10-01,Tomatoes,52.8575,56.886,24.1825
2013-11-01,Tomatoes,24.1825,52.8575,34.1
2013-12-01,Tomatoes,34.1,24.1825,31.5775
2014-01-01,Tomatoes,31.5775,34.1,38.519999999999996
2014-02-01,Tomatoes,38.519999999999996,31.5775,36.166000000000004
2014-03-01,Tomatoes,36.166000000000004,38.519999999999996,46.89
2014-04-01,Tomatoes,46.89,36.166000000000004,111.0425
2014-05-01,Tomatoes,111.0425,46.89,134.546
2014-06-01,Tomatoes,134.546,111.0425,97.83250000000001
2014-07-01,Tomatoes,97.83250000000001,134.546,33.8875
2014-08-01,Tomatoes,33.8875,97.83250000000001,32.81
2014-09-01,Tomatoes,32.81,33.8875,85.795
2014-10-01,Tomatoes,85.795,32.81,131.4625
2014-11-01,Tomatoes,131.4625,85.795,150.8
2014-12-01,Tomatoes,150.8,131.4625,157.715
2015-01-01,Tomatoes,157.715,150.8,175.3675
2015-02-01,Tomatoes,175.3675,157.715,55.775999999999996
2015-03-01,Tomatoes,55.775999999999996,175.3675,52.175
2015-04-01,Tomatoes,52.175,55.775999999999996,31.0825
2015-05-01,Tomatoes,31.0825,52.175,49.268
2015-06-01,Tomatoes,49.268,31.0825,90.5
2015-07-01,Tomatoes,90.5,49.268,38.891999999999996
2015-08-01,Tomatoes,38.891999999999996,90.5,58.087500000000006
2015-09-01,Tomatoes,58.087500000000006,38.891999999999996,74.0525
2015-10-01,Tomatoes,74.0525,58.087500000000006,117.19000000000001
2015-11-01,Tomatoes,117.19000000000001,74.0525,125.89333333333333
2015-12-01,Tomatoes,125.89333333333333,117.19000000000001,44.5175
2016-01-01,Tomatoes,44.5175,125.89333333333333,31.8
2016-02-01,Tomatoes,31.8,44.5175,33.5525
2016-03-01,Tomatoes,33.5525,31.8,73.41
2016-04-01,Tomatoes,73.41,33.5525,139.336
2016-05-01,Tomatoes,139.336,73.41,155.6625
2016-06-01,Tomatoes,155.6625,139.336,129.3775
2016-07-01,Tomatoes,129.3775,155.6625,32.374
2016-08-01,Tomatoes,32.374,129.3775,43.235
2016-09-01,Tomatoes,43.235,32.374,43.832
2016-10-01,Tomatoes,43.832,43.235,32.225
2016-11-01,Tomatoes,32.225,43.832,40.832499999999996
2016-12-01,Tomatoes,40.832499999999996,32.225,88.5
2017-01-01,Tomatoes,88.5,40.832499999999996,38.96
2017-02-01,Tomatoes,38.96,88.5,87.18749999999997
2017-03-01,Tomatoes,87.18749999999997,38.96,103.64583333333314
2017-04-01,Tomatoes,103.64583333333314,87.18749999999997,75.3690476190476
2017-05-01,Tomatoes,75.3690476190476,103.64583333333314,91.9507575765909
2017-06-01,Tomatoes,91.9507575765909,75.3690476190476,110.83333333999981
2017-07-01,Tomatoes,110.83333333999981,91.9507575765909,106.35416665833333
2017-08-01,Tomatoes,106.35416665833333,110.83333333999981,127.29166666666626
2017-09-01,Tomatoes,127.29166666666626,106.35416665833333,131.47435894666665
2017-10-01,Tomatoes,131.47435894666665,127.29166666666626,71.0416666675
2017-11-01,Tomatoes,71.0416666675,131.47435894666665,81.0416666675
2017-12-01,Tomatoes,81.0416666675,71.0416666675,169.48571428
2018-01-01,Tomatoes,169.48571428,81.0416666675,55.0
2018-02-01,Tomatoes,55.0,169.48571428,24.999999997499998
2018-03-01,Tomatoes,24.999999997499998,55.0,50.916666666000005
2018-04-01,Tomatoes,50.916666666000005,24.999999997499998,201.87499997499998
2018-05-01,Tomatoes,201.87499997499998,50.916666666000005,234.583333325
2018-06-01,Tomatoes,234.583333325,201.87499997499998,118.33333333499999
2018-07-01,Tomatoes,118.33333333499999,234.583333325,
2018-08-01,Tomatoes,,118.33333333499999,
2018-09-01,Tomatoes,,,
2018-10-01,Tomatoes,,,
2018-11-01,Tomatoes,,,55.0
2018-12-01,Tomatoes,55.0,,50.25
2019-01-01,Tomatoes,50.25,55.0,84.2222222225
2019-02-01,Tomatoes,84.2222222225,50.25,87.5
2019-03-01,Tomatoes,87.5,84.2222222225,108.6
2019-04-01,Tomatoes,108.6,87.5,64.75
2019-05-01,Tomatoes,64.75,108.6,111.25
2019-06-01,Tomatoes,111.25,64.75,154.0
2019-07-01,Tomatoes,154.0,111.25,
2019-08-01,Tomatoes,,154.0,
2019-09-01,Tomatoes,,,
2019-10-01,Tomatoes,,,
2019-11-01,Tomatoes,,,197.0
2019-12-01,Tomatoes,197.0,,330.75
2020-01-01,Tomatoes,330.75,197.0,195.75
2020-02-01,Tomatoes,195.75,330.75,75.0
2020-03-01,Tomatoes,75.0,195.75,
2020-04-01,Tomatoes,,75.0,65.3333333325
2020-05-01,Tomatoes,65.3333333325,,140.7090909
2020-06-01,Tomatoes,140.7090909,65.3333333325,51.25
2020-07-01,Tomatoes,51.25,140.7090909,62.70909091
2020-08-01,Tomatoes,62.70909091,51.25,126.25
2020-09-01,Tomatoes,126.25,62.70909091,
2020-10-01,Tomatoes,,126.25,
2020-11-01,Tomatoes,,,
2020-12-01,Tomatoes,,,94.5
2021-01-01,Tomatoes,94.5,,188.0
2021-02-01,Tomatoes,188.0,94.5,123.43636363599998
2021-03-01,Tomatoes,123.43636363599998,188.0,83.25
2021-04-01,Tomatoes,83.25,123.43636363599998,102.33333333333333
2021-05-01,Tomatoes,102.33333333333333,83.25,93.8888889
2021-06-01,Tomatoes,93.8888889,102.33333333333333,69.02272727249999
2021-07-01,Tomatoes,69.02272727249999,93.8888889,79.0
2021-08-01,Tomatoes,79.0,69.02272727249999,78.625
2021-09-01,Tomatoes,78.625,79.0,72.5
2021-10-01,Tomatoes,72.5,78.625,273.8
2021-11-01,Tomatoes,273.8,72.5,328.5
2021-12-01,Tomatoes,328.5,273.8,145.64444444
2022-01-01,Tomatoes,145.64444444,328.5,183.75
2022-02-01,Tomatoes,183.75,145.64444444,213.79545455
2022-03-01,Tomatoes,213.79545455,183.75,131.25
2022-04-01,Tomatoes,131.25,213.79545455,464.6
2022-05-01,Tomatoes,464.6,131.25,485.0
2022-06-01,Tomatoes,485.0,464.6,180.25
2022-07-01,Tomatoes,180.25,485.0,265.6
2022-08-01,Tomatoes,265.6,180.25,172.5
2022-09-01,Tomatoes,172.5,265.6,229.0
2022-10-01,Tomatoes,229.0,172.5,301.583333325
2022-11-01,Tomatoes,301.583333325,229.0,164.0
2022-12-01,Tomatoes,164.0,301.583333325,156.2
2023-01-01,Tomatoes,156.2,164.0,187.25
2023-02-01,Tomatoes,187.25,156.2,176.5
2023-03-01,Tomatoes,176.5,187.25,153.181818175
2023-04-01,Tomatoes,153.181818175,176.5,249.8
2023-05-01,Tomatoes,249.8,153.181818175,208.75
2023-06-01,Tomatoes,208.75,249.8,330.0
2023-07-01,Tomatoes,330.0,208.75,129.25
2023-08-01,Tomatoes,129.25,330.0,108.522727275
2023-09-01,Tomatoes,108.522727275,129.25,120.60000000999999
2023-10-01,Tomatoes,120.60000000999999,108.522727275,276.75
2023-11-01,Tomatoes,276.75,120.60000000999999,494.75
2023-12-01,Tomatoes,494.75,276.75,484.2
2024-01-01,Tomatoes,484.2,494.75,680.25
2024-02-01,Tomatoes,680.25,484.2,265.75
2024-03-01,Tomatoes,265.75,680.25,79.4
2024-04-01,Tomatoes,79.4,265.75,100.25
2024-05-01,Tomatoes,100.25,79.4,377.75
2024-06-01,Tomatoes,377.75,100.25,294.8
2024-07-01,Tomatoes,294.8,377.75,167.75
2024-08-01,Tomatoes,167.75,294.8,158.4
2024-09-01,Tomatoes,158.4,167.75,227.5
2024-10-01,Tomatoes,227.5,158.4,221.25
2024-11-01,Tomatoes,221.25,227.5,328.0
2024-12-01,Tomatoes,328.0,221.25,224.25
2025-01-01,Tomatoes,224.25,328.0,139.5
2025-02-01,Tomatoes,139.5,224.25,177.0
2025-03-01,Tomatoes,177.0,139.5,
